,valor_venda
1873,763730.78
1874,576938.67
1875,311859.51
1876,481260.16
1877,341915.81
1878,371180.12
1879,344805.01
1880,652955.82
1881,768023.46
1882,615605.01
1883,443627.34
1884,267008.05
1885,519492.4
1886,269618.21
1887,617326.66
1888,797199.83
1889,278956.34
1890,396103.77
1891,620709.83
1892,504954.95
1893,360285.44
1894,489777.72
1895,673980.38
1896,778584.81
1897,549938.18
1898,378947.71
1899,431360.64
1900,259409.62
1901,626792.4
1902,532618.97
1903,696296.36
1904,719350.64
1905,347014.27
1906,482822.82
1907,639121.84
1908,424224.24
1909,266065.44
1910,427119.55
1911,401093.31
1912,615710.99
1913,358064.92
1914,695836.9
1915,631235.57
1916,586114.9
1917,568754.9
1918,346952.48
1919,633552.77
1920,474400.43
1921,760947.17
1922,734243.69
1923,306718.73
1924,600594.25
1925,622202.79
1926,734180.83
1927,368970.7
1928,389191.43
1929,715589.41
1930,710856.83
1931,274023.41
1932,755091.16
1933,728034.94
1934,245486.79
1935,504937.42
1936,437866.2
1937,536653.64
1938,558021.25
1939,279898.57
1940,434890.7
1941,240154.72
1942,678925.43
1943,409347.87
1944,697029.57
1945,532972.59
1946,490200.03
1947,661975.35
1948,401525.1
1949,706677.44
1950,459668.55
1951,548219.92
1952,379230.29
1953,730688.04
1954,331138.8
1955,346949.12
1956,509119.79
1957,489620.81
1958,380889.34
1959,375790.86
1960,356828.06
1961,745702.84
1962,786186.16
1963,438605.8
1964,690117.53
1965,535600.7
1966,623331.01
1967,312318.81
1968,666131.9
1969,666575.93
1970,471118.45
1971,760548.91
1972,599067.57
1973,302355.5
1974,460053.96
1975,617884.73
1976,385754.38
1977,393518.18
1978,789763.12
1979,237896.08
1980,731717.29
1981,318324.33
1982,627520.25
1983,595383.59
1984,447308.48
1985,485769.3
1986,342161.74
1987,420123.56
1988,526676.71
1989,373018.4
1990,564460.08
1991,754233.04
1992,635175.21
1993,423390.46
1994,590268.6
1995,430650.88
1996,701428.2
1997,725134.77
1998,724954.59
1999,552215.94
2000,541838.64
2001,463060.82
2002,463645.36
2003,261230.16
2004,611778.79
2005,474154.6
2006,786303.2
2007,632938.69
2008,706011.97
2009,675842.24
2010,475704.72
2011,352244.61
2012,504039.25
2013,510219.57
2014,664820.65
2015,381797.64
2016,325684.24
2017,705165.2
2018,517448.28
2019,592697.94
2020,706666.0
2021,459255.9
2022,615787.61
2023,666358.47
2024,374121.4
2025,386653.34
2026,484862.43
2027,796269.17
2028,387227.87
2029,276778.8
2030,755070.63
2031,541575.17
2032,385370.6
2033,479669.97
2034,695312.15
2035,296486.41
2036,332605.23
2037,548335.01
2038,266385.74
2039,737921.55
2040,759187.69
2041,598351.17
2042,517230.05
2043,268417.39
2044,443649.61
2045,304689.81
2046,501636.0
2047,324848.41
2048,790066.34
2049,532694.7
2050,481623.25
2051,653751.02
2052,401805.32
2053,313185.38
2054,664193.23
2055,241823.91
2056,381097.56
2057,444773.06
2058,735061.89
2059,306549.34
2060,708108.21
2061,437027.6
2062,695631.05
2063,344015.45
2064,791795.42
2065,637788.61
2066,496024.65
2067,482430.98
2068,266623.95
2069,454242.45
2070,357643.75
2071,763741.1
2072,743884.27
2073,415942.03
2074,439924.72
2075,711644.02
2076,617753.31
2077,553712.35
2078,507309.07
2079,299261.28
2080,242944.03
2081,691832.57
2082,745078.03
2083,707797.19
2084,412003.27
2085,744711.94
2086,513039.08
2087,614338.34
2088,268872.46
2089,442061.16
2090,552149.42
2091,448152.02
2092,300944.93
2093,539476.15
2094,245446.23
2095,513536.56
2096,727029.07
2097,728179.6
2098,625402.03
2099,554086.58
2100,275762.76
2101,650963.7
2102,753896.89
2103,376213.14
2104,511012.11
2105,418178.98
2106,645882.96
2107,674143.5
2108,673014.45
2109,451883.24
2110,526539.19
2111,617351.25
2112,343351.83
2113,365596.05
2114,680349.33
2115,506294.93
2116,673355.65
2117,694061.73
2118,419462.06
2119,445073.66
2120,730326.4
2121,568207.91
2122,516286.78
2123,604334.73
2124,656366.74
2125,681434.75
2126,445351.5
2127,793661.12
2128,563371.87
2129,705226.46
2130,499947.5
2131,413214.08
2132,678974.39
2133,468419.51
2134,558892.84
2135,542092.0
2136,411513.95
2137,662608.4
2138,788461.93
2139,385618.45
2140,291890.88
2141,759643.01
2142,561367.61
2143,297801.09
2144,314532.76
2145,517739.63
2146,562550.59
2147,713742.73
2148,337529.2
2149,242257.52
2150,756784.32
2151,515844.49
2152,460849.05
2153,587548.42
2154,376974.03
2155,549902.0
2156,418230.88
2157,654519.64
2158,795214.8
2159,736387.16
2160,551177.33
2161,277068.85
2162,622222.85
2163,707343.46
2164,666732.51
2165,543546.76
2166,408073.76
2167,578618.72
2168,639603.24
2169,482628.25
2170,613332.24
2171,771725.86
2172,510182.07
2173,770114.84
2174,512375.01
2175,572963.41
2176,617308.3
2177,638138.82
2178,717205.63
2179,487511.44
2180,460927.31
2181,549521.03
2182,651128.49
2183,432212.95
2184,647795.79
2185,701529.04
2186,471728.45
2187,664101.69
2188,287186.12
2189,389915.66
2190,281938.73
2191,614225.36
2192,559307.69
2193,504395.01
2194,654543.42
2195,413281.39
2196,323869.11
2197,394504.18
2198,784252.24
2199,757284.82
2200,704681.68
2201,747560.1
2202,332677.55
2203,553423.46
2204,337531.63
2205,374329.1
2206,682530.87
2207,392220.51
2208,379155.89
2209,760332.71
2210,739838.82
2211,584602.75
2212,520438.55
2213,561569.29
2214,425793.41
2215,380525.95
2216,788809.9
2217,438034.06
2218,786400.96
2219,689043.37
2220,313317.14
2221,446407.18
2222,333525.58
2223,799210.85
2224,252368.51
2225,398731.4
2226,418646.04
2227,691705.69
2228,533006.29
2229,799251.4
2230,685971.77
2231,745972.22
2232,771686.49
2233,305869.88
2234,430193.76
2235,656565.65
2236,303568.23
2237,633954.75
2238,435048.32
2239,701542.44
2240,525210.57
2241,459515.29
2242,238792.25
2243,505198.59
2244,448127.18
2245,639598.12
2246,423484.18
2247,359920.76
2248,671509.0
2249,583520.52
2250,769747.16
2251,587542.66
2252,463203.38
2253,653796.22
2254,565750.96
2255,561758.25
2256,292252.0
2257,344436.65
2258,620948.91
2259,298699.3
2260,259137.23
2261,242572.78
2262,637651.65
2263,691191.63
2264,301694.66
2265,707126.41
2266,428507.33
2267,698037.85
2268,796537.73
2269,462687.72
2270,696804.57
2271,264644.27
2272,640274.99
2273,362692.52
2274,448164.92
2275,744891.54
2276,577481.27
2277,431467.19
2278,337203.57
2279,394266.13
2280,509431.46
2281,678264.81
2282,796137.38
2283,613738.17
2284,353229.57
2285,492866.92
2286,771035.77
2287,349745.71
2288,744044.41
2289,588195.48
2290,471021.07
2291,456968.18
2292,386215.61
2293,737231.94
2294,569175.62
2295,717663.75
2296,617053.52
2297,385517.19
2298,450213.48
2299,687831.96
2300,577608.26
2301,444261.64
2302,412066.92
2303,515545.16
2304,241962.52
2305,685480.39
2306,606669.18
2307,634032.26
2308,248817.49
2309,380198.27
2310,288008.85
2311,774595.19
2312,657426.63
2313,744895.47
2314,698093.33
2315,518498.03
2316,569204.39
2317,290929.34
2318,348326.81
2319,302521.48
2320,587850.75
2321,503105.67
2322,440692.0
2323,516309.99
2324,663056.64
2325,781485.47
2326,340640.72
2327,682270.07
2328,437022.06
2329,630428.44
2330,530463.05
2331,452023.88
2332,663648.09
2333,650475.76
2334,614213.79
2335,768633.47
2336,391298.33
2337,387813.83
2338,630157.73
2339,480976.57
2340,673553.83
2341,626288.59
2342,543345.21
2343,337125.46
2344,626408.28
2345,541500.43
2346,375940.37
2347,613922.94
2348,533142.3
2349,705364.3
2350,421783.98
2351,362949.02
2352,567536.81
2353,539799.99
2354,796100.4
2355,784818.47
2356,328539.98
2357,399109.38
2358,511016.99
2359,712074.6
2360,540690.1
2361,623758.05
2362,521449.32
2363,792777.67
2364,332168.75
2365,676628.1
2366,406084.94
2367,330248.13
2368,377208.5
2369,484070.79
2370,478242.02
2371,392865.99
2372,613301.86
2373,489293.59
2374,512432.38
2375,291784.28
2376,692034.27
2377,355777.24
2378,778380.91
2379,574153.23
2380,523577.11
2381,342014.5
2382,520059.15
2383,610192.22
2384,429328.94
2385,382839.05
2386,473900.26
2387,460274.62
2388,613428.52
2389,709372.84
2390,493624.53
2391,713714.02
2392,274219.64
2393,550478.68
2394,273447.02
2395,690591.04
2396,633604.94
2397,574817.67
2398,731787.72
2399,669155.83
2400,643448.05
2401,507563.34
2402,582407.5
2403,487289.72
2404,762670.82
2405,799572.56
2406,349854.12
2407,513568.83
2408,526431.91
2409,715583.65
2410,280085.73
2411,608859.45
2412,282580.23
2413,668706.36
2414,356370.09
2415,427901.67
2416,786755.79
2417,557856.27
2418,644934.65
2419,274489.83
2420,477304.2
2421,331518.53
2422,420618.17
2423,476924.48
2424,679735.98
2425,344021.89
2426,651895.32
2427,525863.45
2428,398746.18
2429,564613.25
2430,644603.69
2431,646185.71
2432,663971.92
2433,740987.26
2434,739200.39
2435,513539.31
2436,543862.48
2437,257893.14
2438,527040.51
2439,304265.93
2440,435595.03
2441,729223.15
2442,566708.28
2443,411162.97
2444,413742.42
2445,752224.28
2446,384136.44
2447,578602.42
2448,719289.38
2449,631886.03
2450,424458.53
2451,496142.57
2452,273745.84
2453,371307.23
2454,623788.27
2455,286794.76
2456,559254.73
2457,509101.61
2458,723074.14
2459,723531.74
2460,356672.75
2461,653939.84
2462,627651.26
2463,283161.99
2464,551314.4
2465,424979.8
2466,313751.22
2467,656126.9
2468,275226.4
2469,765845.53
2470,253636.7
2471,586085.68
2472,508122.09
2473,681888.96
2474,728348.71
2475,689642.85
2476,261265.48
2477,610707.31
2478,533691.64
2479,276766.61
2480,569909.4
2481,661881.08
2482,570222.69
2483,628152.16
2484,775313.02
2485,344165.43
2486,258951.48
2487,270981.67
2488,307577.04
2489,600860.97
2490,791128.91
2491,688582.89
2492,754446.57
2493,358685.04
2494,318847.94
2495,509395.64
2496,777481.72
2497,593509.39
2498,302381.32
2499,338386.42
2500,641387.33
2501,503056.31
2502,615554.79
2503,768565.98
2504,794939.4
2505,730641.7
2506,734537.68
2507,638407.18
2508,414398.9
2509,439539.67
2510,309681.76
2511,779891.79
2512,460492.08
2513,637833.91
2514,561651.86
2515,681187.57
2516,383767.91
2517,588975.54
2518,637209.08
2519,359132.39
2520,711142.23
2521,502916.77
2522,653134.4
2523,527072.28
2524,395521.96
2525,591002.23
2526,738037.58
2527,568339.12
2528,255487.0
2529,242914.25
2530,346334.21
2531,431915.32
2532,408705.25
2533,372667.32
2534,598669.2
2535,623996.61
2536,615943.28
2537,492919.25
2538,259648.23
2539,427408.1
2540,630067.12
2541,467044.79
2542,378118.23
2543,465260.5
2544,455839.51
2545,711382.49
2546,777790.12
2547,780766.93
2548,706903.31
2549,484417.25
2550,746223.46
2551,683136.91
2552,466633.83
2553,531130.72
2554,396044.91
2555,285053.96
2556,450083.88
2557,291120.28
2558,670793.35
2559,332055.31
2560,718839.27
2561,244644.45
2562,567235.38
2563,404609.23
2564,645259.6
2565,497761.53
2566,426685.52
2567,603339.56
2568,350861.34
2569,710692.62
2570,515319.99
2571,552883.63
2572,520506.04
2573,472508.98
2574,714006.0
2575,365948.06
2576,640398.27
2577,344712.0
2578,395998.59
2579,741904.48
2580,547937.73
2581,731970.46
2582,528354.39
2583,516529.95
2584,625721.08
2585,795722.07
2586,407566.33
2587,673177.32
2588,505696.23
2589,283189.17
2590,306567.03
2591,566389.04
2592,452816.36
2593,323886.27
2594,396917.75
2595,541357.16
2596,588650.35
2597,255403.45
2598,514610.51
2599,433683.68
2600,410623.66
2601,563193.49
2602,599342.21
2603,443879.59
2604,744549.99
2605,638364.55
2606,745601.99
2607,591190.04
2608,397126.07
2609,564731.11
2610,775627.22
2611,616714.93
2612,766387.36
2613,537098.26
2614,350641.65
2615,407801.55
2616,392717.8
2617,781913.0
2618,376677.95
2619,461228.83
2620,273250.54
2621,498406.19
2622,586495.56
2623,562210.91
2624,729568.86
2625,771204.18
2626,729841.78
2627,674513.68
2628,749705.77
2629,412204.58
2630,369164.03
2631,522741.11
2632,457995.99
2633,428907.08
2634,642284.61
2635,512981.26
2636,754229.6
2637,686453.66
2638,555478.4
2639,282510.71
2640,491554.12
2641,409623.68
2642,495088.94
2643,342403.73
2644,329837.0
2645,511789.73
2646,306257.39
2647,770409.34
2648,654756.33
2649,551973.93
2650,659793.65
2651,787699.36
2652,270556.67
2653,620161.69
2654,692965.01
2655,325071.56
2656,609340.38
2657,504217.39
2658,615848.77
2659,239732.64
2660,364862.07
2661,530239.32
2662,508851.14
2663,251073.64
2664,793365.82
2665,249554.32
2666,677310.45
2667,444164.82
2668,619023.8
2669,444834.15
2670,482212.67
2671,755493.73
2672,728902.27
2673,435674.28
2674,452275.05
2675,572159.68
2676,700896.92
2677,585829.53
2678,604690.66
2679,255114.1
2680,380746.48
2681,241143.2
2682,433793.96
2683,394427.75
2684,467335.93
2685,697624.4
2686,536297.97
2687,535247.23
2688,669108.7
2689,622932.84
2690,524116.99
2691,558666.51
2692,699042.68
2693,585214.55
2694,322397.34
2695,471872.63
2696,492583.4
2697,769950.37
2698,310474.87
2699,321944.4
2700,592365.68
2701,723640.77
2702,470440.07
2703,497690.44
2704,651293.39
2705,432082.11
2706,625307.89
2707,715901.29
2708,767293.74
2709,550962.14
2710,644890.73
2711,503318.9
2712,755752.59
2713,792935.33
2714,730644.26
2715,562897.58
2716,674978.2
2717,326357.74
2718,289227.78
2719,780378.61
2720,738838.83
2721,448710.81
2722,352035.82
2723,721141.9
2724,700720.51
2725,762330.73
2726,399774.55
2727,649665.73
2728,517080.41
2729,512674.63
2730,675451.15
2731,739132.27
2732,381080.04
2733,278930.55
2734,763109.43
2735,423894.38
2736,702654.58
2737,565661.18
2738,565991.77
2739,515770.12
2740,730141.04
2741,759281.18
2742,501254.89
2743,414755.11
2744,411248.73
2745,318121.22
2746,306889.31
2747,403173.15
2748,249309.18
2749,357440.79
2750,405064.6
2751,521893.52
2752,430437.29
2753,682210.99
2754,776897.32
2755,343210.81
2756,335986.81
2757,258262.27
2758,562768.51
2759,436108.49
2760,683031.2
2761,421066.73
2762,420295.75
2763,547779.77
2764,685640.11
2765,328599.89
2766,369259.5
2767,795704.66
2768,671949.29
2769,248239.28
2770,492466.78
2771,360747.76
2772,492242.98
2773,473274.59
2774,665419.32
2775,580109.94
2776,376209.54
2777,384862.88
2778,666850.3
2779,359437.04
2780,628852.59
2781,658539.61
2782,733464.04
2783,612201.99
2784,291735.89
2785,702550.25
2786,468814.13
2787,466765.6
2788,591919.38
2789,327905.93
2790,381349.24
2791,500313.67
2792,672963.56
2793,412108.58
2794,768438.05
2795,711869.1
2796,425681.83
2797,759937.48
2798,789067.8
2799,326509.48
2800,295021.23
2801,447868.19
2802,510257.8
2803,649943.07
2804,466784.29
2805,474523.0
2806,767620.81
2807,796319.9
2808,289745.56
2809,325823.78
2810,644996.42
2811,341020.44
2812,671933.44
2813,259051.28
2814,360614.4
2815,443621.83
2816,467677.17
2817,552157.49
2818,515667.89
2819,432649.71
2820,593365.07
2821,438715.52
2822,480473.85
2823,676022.44
2824,434654.18
2825,353949.32
2826,705942.54
2827,255551.79
2828,615574.73
2829,287534.0
2830,690442.14
2831,427061.12
2832,543939.18
2833,310303.61
2834,579858.88
2835,490395.5
2836,705331.43
2837,352065.15
2838,451853.1
2839,297600.26
2840,521007.9
2841,255290.88
2842,367440.31
2843,286541.15
2844,691661.29
2845,531003.5
2846,518850.22
2847,763632.39
2848,716837.07
2849,530072.63
2850,295884.6
2851,426268.64
2852,565334.04
2853,286287.52
2854,510610.72
2855,560131.44
2856,395708.77
2857,777465.43
2858,359174.8
2859,474541.39
2860,239700.18
2861,546173.61
2862,368501.74
2863,767457.24
2864,708689.12
2865,660164.96
2866,588134.31
2867,429471.68
2868,348446.45
2869,273164.66
2870,595593.06
2871,316193.37
2872,459767.54
2873,352339.51
2874,595240.97
2875,703068.85
2876,795934.05
2877,242340.32
2878,642633.02
2879,776082.01
2880,493875.52
2881,783183.67
2882,699371.1
2883,293719.29
2884,458866.73
2885,744682.48
2886,357872.83
2887,773398.21
2888,745881.87
2889,416408.42
2890,412620.47
2891,789142.4
2892,585640.98
2893,257656.6
2894,712754.42
2895,650817.79
2896,739546.84
2897,669558.54
2898,769392.42
2899,630751.8
2900,315506.0
2901,592454.3
2902,477375.21
2903,249490.69
2904,391566.16
2905,720547.71
2906,752897.65
2907,509039.6
2908,519272.4
2909,676957.43
2910,514130.98
2911,614078.58
2912,685948.5
2913,689728.86
2914,262573.74
2915,671515.44
2916,649166.35
2917,701277.68
2918,599068.89
2919,408669.29
2920,318342.48
2921,720387.75
2922,537255.35
2923,667223.4
2924,745601.89
2925,451164.99
2926,651998.94
2927,586019.64
2928,597667.7
2929,299768.01
2930,343768.45
2931,569575.14
2932,799584.8
2933,267503.53
2934,519986.47
2935,561423.54
2936,349603.01
2937,624662.58
2938,670225.74
2939,449044.25
2940,592228.24
2941,411950.98
2942,541367.58
2943,512015.52
2944,266617.22
2945,578554.46
2946,799367.76
2947,578810.73
2948,626230.23
2949,753932.1
2950,416304.47
2951,655360.62
2952,447736.67
2953,677413.01
2954,518542.24
2955,744290.81
2956,792659.89
2957,352151.98
2958,488768.73
2959,756913.04
2960,606055.85
2961,312156.98
2962,607655.25
2963,367706.61
2964,708629.9
2965,509326.52
2966,731459.36
2967,441544.23
2968,301209.72
2969,299783.03
2970,390410.84
2971,783751.63
2972,674160.64
2973,761809.31
2974,374483.41
2975,623727.23
2976,381671.14
2977,645628.72
2978,267231.92
2979,274470.54
2980,408415.61
2981,414990.47
2982,668397.47
2983,446168.34
2984,566500.49
2985,770976.62
2986,768699.8
2987,622749.47
2988,644523.59
2989,768300.35
2990,764110.88
2991,403723.34
2992,652528.99
2993,464786.78
2994,566530.51
2995,544532.45
2996,384861.85
2997,481142.28
2998,390062.12
2999,261583.89
3000,337187.82
3001,505632.93
3002,639778.13
3003,620943.75
3004,699501.59
3005,269906.53
3006,560633.0
3007,618001.19
3008,730347.34
3009,751847.03
3010,489475.55
3011,444210.88
3012,732754.52
3013,733923.93
3014,300369.56
3015,549729.25
3016,795687.53
3017,359387.48
3018,734893.44
3019,783375.42
3020,428763.34
3021,396855.66
3022,647439.98
3023,532439.73
3024,517635.6
3025,768106.49
3026,597156.86
3027,706998.06
3028,690221.23
3029,604465.9
3030,794597.88
3031,560581.59
3032,732216.49
3033,478345.91
3034,711981.23
3035,536775.82
3036,734998.28
3037,557361.72
3038,295416.67
3039,679091.36
3040,358765.33
3041,632860.11
3042,438560.79
3043,404134.61
3044,724273.06
3045,372510.15
3046,396863.51
3047,291418.43
3048,594170.02
3049,346678.06
3050,345389.88
3051,796978.38
3052,420092.74
3053,286974.81
3054,511936.57
3055,504182.02
3056,370282.78
3057,742427.09
3058,766909.79
3059,271703.85
3060,486399.18
3061,649854.8
3062,669687.06
3063,527662.63
3064,281187.1
3065,282126.11
3066,780817.3
3067,331416.57
3068,587752.19
3069,763530.6
3070,647874.57
3071,636366.53
3072,731431.63
3073,328574.95
3074,450909.22
3075,435537.99
3076,771884.02
3077,579210.1
3078,411500.13
3079,462152.08
3080,318348.73
3081,474918.19
3082,255108.37
3083,419971.91
3084,487239.56
3085,629885.13
3086,298861.04
3087,340159.95
3088,377518.65
3089,545138.69
3090,318849.6
3091,553702.77
3092,687663.89
3093,353454.71
3094,347869.86
